patch_ID,N_RMSF_central,N_RMSF_patch_min,N_RMSF_patch_max,N_RMSF_patch_avg_freq,RSASA_min_central,RSASA_max_central,RSASA_avg_central,charge_pos_central,charge_neg_central,hydro_central,charge_patch_pos,charge_patch_neg,RSASA_patch_min_avg_freq,RSASA_patch_max_avg_freq,RSASA_patch_avg_avg_freq,hydro_patch_min,hydro_patch_max,hydro_patch_avg
13105,4.092053947919873,0.3777163746498093,9.234452891200377,2.9949592934012066,32.6786077939547,67.35864786001352,48.901126934931824,0.0,0.0,4.5,1.0,-7.0,24.27832917860939,52.58440087364226,38.663170909179584,-4.5,4.5,-1.3047619047619048
13215,-0.8155252240072438,-1.6769862950892649,0.2550610716759319,-0.7069072138835145,15.754775639393884,35.575219466222975,24.20557031134294,0.0,0.0,3.8,5.0,-4.0,17.57205292449767,39.63637092784051,27.47541889315411,-4.5,3.8,-2.140909090909091
13234,-0.6808605022866291,-1.490505927562182,0.9280850393647716,-0.3456565818746663,26.309754298283504,54.77668688847468,42.17685185945951,0.0,0.0,4.5,3.0,-4.0,18.58614676646344,37.79590238888706,28.827991196122998,-4.5,4.5,-1.526923076923077
13240,-0.9613266854431364,-1.490505927562182,1.192881549491769,-0.2454297280873634,28.463312893978003,59.43536717492624,38.038671272507045,0.0,-1.0,-3.5,6.0,-3.0,14.076692571012474,31.957870020828736,22.262270325251865,-4.5,4.5,-1.5533333333333332
13241,-1.412202587425374,-1.490505927562182,1.192881549491769,-0.2526867587804876,10.766179813361315,29.49537668168915,21.749109066791416,0.0,0.0,-0.8,7.0,-6.0,14.873341413492998,34.29127113129621,23.513863940178645,-4.5,4.5,-1.9297297297297296
13242,-0.7456988788175762,-1.490505927562182,4.216094519808515,-0.2393419532289576,20.14719912880345,48.6746322899534,32.41748876738967,1.0,0.0,-4.5,7.0,-4.0,20.668270748643437,46.748360468853015,32.432264492320606,-4.5,4.5,-2.183333333333333
13243,-0.3684578192829759,-1.412202587425374,1.3622612670949508,-0.1221093806626241,20.39201586854224,50.002573050704655,33.75240961710612,0.0,0.0,-3.5,4.0,-5.0,17.909984837961435,39.46401416871778,27.51286438776644,-4.5,4.5,-1.6548387096774193
13280,0.2599378902081706,-1.412202587425374,1.3622612670949508,0.0185153145450899,35.512929722882696,61.10989667367244,50.40234828340834,0.0,0.0,1.8,5.0,-3.0,19.51519719908903,35.381576502122776,27.450032479786792,-4.5,4.5,-1.647826086956521
13281,0.510049746095326,-0.9869648435711236,1.3622612670949508,0.0085183765710715,39.678778397409545,58.91925477145011,48.61695139031661,1.0,0.0,-4.5,5.0,-4.0,22.40599154002206,39.34914550971579,30.97093056086458,-4.5,4.5,-1.755
13282,-0.571777116259399,-1.412202587425374,1.3622612670949508,-0.1767995790140134,15.721213299295176,35.76962844185207,24.53611415365468,0.0,0.0,4.2,5.0,-5.0,20.58819586812628,39.4272519991662,30.12772965514158,-4.5,4.5,-1.4812500000000002
13290,-0.3039750672379508,-1.0338174197271186,0.9280850393647716,-0.3906771740085557,18.825941819411057,47.30755313412174,31.963600955166665,0.0,0.0,-0.7,6.0,-5.0,19.28857170373806,36.60369764939516,27.58310761591425,-4.5,4.5,-1.6260869565217395
13297,-0.5970789506579754,-1.4162887230594217,1.7749560139259115,-0.1459277376639764,26.123140372482,63.67059595444623,49.16684767779182,0.0,-1.0,-3.5,5.0,-6.0,20.92543952171501,45.78457471097877,34.266046985488245,-4.5,1.8,-2.538095238095238
13298,-0.1632715966875658,-1.4162887230594217,1.7749560139259115,-0.25196047912831,29.37244163764702,67.82581622783952,54.97027596274576,0.0,0.0,-0.7,6.0,-7.0,20.65398734477173,46.641662377302055,33.89822878471784,-4.5,3.8,-2.3160000000000003
13307,-0.1906151400235797,-1.0255601243615968,2.889904853026401,0.2518339391490583,53.52228923016283,82.93744742152202,66.36853275528874,0.0,0.0,-1.6,2.0,-8.0,23.371286087719387,48.763689298780925,34.43589349774005,-4.5,4.5,-1.8375
13308,0.8307543173039014,-1.0255601243615968,2.889904853026401,0.2800149032600852,29.172347142146183,65.57422051062952,46.952735460721534,0.0,0.0,4.5,1.0,-7.0,25.104494298190765,53.76600050092882,37.70175336767098,-3.9,4.5,-1.55
13442,-0.3450683016074802,-1.4066713779590094,0.6540858406327784,-0.4217490947738199,39.814736292912414,63.36387487558218,50.46461178706243,0.0,0.0,4.5,4.0,-7.0,16.85895367873167,34.64300944737017,25.492060637134976,-4.5,4.5,-1.8064516129032255
13448,-1.0312825867536812,-1.4704996004313282,1.7591350643038677,-0.3611033552053276,28.58811407130164,52.80711947592543,43.0412734526933,0.0,-1.0,-3.5,5.0,-3.0,16.03494525394497,34.28127053096922,24.683833867158025,-4.5,4.2,-1.9038461538461535
13449,-0.9666984864933728,-1.4704996004313282,4.488496998795157,-0.2381792280927795,18.01841200443736,45.81937020285088,28.558951929995885,1.0,0.0,-4.5,4.0,-4.0,23.496527586750087,52.58799154567536,37.636675055370816,-4.5,1.8,-2.203846153846154
13450,-0.2914994491213176,-1.1831547577535584,0.8933843318573887,-0.2602670036918729,33.552083782121244,63.14095889820772,51.93557365267885,0.0,0.0,-3.5,3.0,-5.0,18.015672838565106,38.23980148783125,27.02412388566217,-4.5,4.5,-1.5310344827586204
13461,-1.4066713779590094,-1.4066713779590094,0.6540858406327784,-0.423420630290832,9.343326178780435,29.77808374558052,20.20855924508868,0.0,0.0,-1.3,3.0,-8.0,19.118748969931392,40.44915785313351,29.1281216748392,-4.5,4.5,-1.4379310344827587
13488,0.2827334785175454,-0.8064363312903078,1.3788962008097527,0.1707780880769525,37.89434571197067,65.35040813943614,48.497360340063125,0.0,0.0,1.8,5.0,-4.0,20.415899883390257,41.42906325128318,29.74562860693655,-4.5,4.5,-1.8142857142857147
13489,1.3788962008097527,-0.8229196811233674,1.3788962008097527,0.1639235141195738,27.72661711040296,54.371825101082784,46.06721576891447,1.0,0.0,-4.5,5.0,-6.0,24.822093030891008,50.50942191555125,36.49328084289374,-4.5,4.2,-2.2052631578947373
13490,0.4517262112288424,-1.4066713779590094,1.3788962008097527,-0.0198808253423352,23.87214536252229,48.8885091698688,34.26262192104174,0.0,0.0,4.2,5.0,-6.0,20.511622631690216,42.23568275114998,30.660521733913924,-4.5,4.5,-1.6928571428571426
13499,-0.8881442436915961,-1.4066713779590094,0.8976280150955576,-0.3757675217051844,20.05510015802069,40.49782386192909,30.081128550099805,0.0,0.0,-0.7,6.0,-7.0,18.14764100801831,39.946339393054245,28.22836612091344,-4.5,4.5,-1.9840000000000004
13506,-0.3909350862471647,-1.4702584491276645,1.8937330862319293,-0.1295099360212917,44.80662626378676,62.84811730478325,53.481174917782056,0.0,-1.0,-3.5,5.0,-8.0,17.227036393560457,40.83385121855597,27.637666003006327,-4.5,3.8,-2.38695652173913
13507,0.0906976793524986,-1.5092950137101215,1.771052934999308,-0.2874067810065971,30.09245317060869,64.67400016365471,46.35326469337548,0.0,0.0,-0.7,7.0,-10.0,17.8621525922371,41.71451233020853,28.22732141575205,-4.5,1.8,-2.717857142857143
13517,1.2113593604363433,-0.886861945035978,2.361332055902405,0.2778892206279512,42.54988245217197,77.63715996799698,55.98681576280708,0.0,0.0,-1.6,1.0,-6.0,21.58788118368613,46.5619183154467,32.32677841677642,-4.5,4.5,-1.6652173913043478
13518,1.0682729588808275,-0.7753209815303623,1.8270484395094235,0.2324731136043606,41.04370337266188,78.63418872539813,52.98754985515888,0.0,0.0,4.5,1.0,-6.0,23.967267796282208,51.06160368984899,35.97338237317833,-4.5,4.5,-1.4789473684210528
13627,-0.6744905797943291,-1.4801734055306068,2.84889063880493,0.4066771976374999,10.659301332138128,39.86678225799691,22.73008240139024,0.0,-1.0,-3.5,5.0,-6.0,22.272913806005423,44.00234280313414,32.39464789536575,-4.5,4.5,-2.168
13637,2.413330116907684,-0.6744905797943291,2.84889063880493,1.0161902467004904,33.624259547183385,70.35298129968477,57.11931730571546,1.0,0.0,-4.5,4.0,-6.0,19.960373241330338,42.93956475731681,30.96379579401733,-4.5,4.5,-1.7
13639,1.7694585127345082,-0.9876320677002728,2.84889063880493,0.8378743853822747,21.80942021883451,61.20330370389498,37.76780641995944,0.0,0.0,4.5,3.0,-5.0,17.749195249775667,39.32795439299021,28.06196919836808,-4.5,4.5,-1.45625
13647,0.5711985626439086,-0.9876320677002728,3.313186743829757,0.8939599373430712,31.99030994857329,54.46275375431699,42.66962534368293,0.0,-1.0,-3.5,4.0,-3.0,19.495656122753594,42.38542147916407,30.60788194191904,-4.5,4.5,-0.976923076923077
13648,1.4836431021484973,-0.6116656943480137,6.487096568632247,1.0152645873489174,39.93151748389528,64.79644239994516,52.260752895422144,1.0,0.0,-4.5,6.0,-4.0,24.31796421968395,48.8949252269967,35.99445125234576,-4.5,4.5,-1.9892857142857143
13649,0.1018880829732906,-0.9876320677002728,3.029731438552669,0.6494763891407657,21.18653129128849,50.11579102160885,36.61218157001571,0.0,0.0,-3.5,5.0,-5.0,19.6054707002705,41.75584108273485,30.40251631288397,-4.5,4.5,-1.5029411764705882
13665,0.077978830349942,-0.9876320677002728,2.2492228451991605,0.1139986253534217,9.196951895049123,33.195673954951296,20.45750803761668,0.0,0.0,-3.2,4.0,-8.0,18.334568523979893,39.03425533248837,27.68872627890567,-4.5,4.5,-1.5129032258064516
13667,-0.9876320677002728,-0.9876320677002728,2.7901475175064445,0.4337824544648646,10.399634646673274,30.11150220884894,21.036654841290773,0.0,0.0,-1.3,5.0,-7.0,15.348805095317722,39.38399979747901,26.510814472875207,-4.5,4.5,-1.65
13687,0.5654507838352287,-0.9876320677002728,2.84889063880493,0.6422727614372465,34.937607032665305,62.32701177182405,48.59570489413496,0.0,0.0,1.8,4.0,-3.0,17.100452265038072,36.47160308169276,26.963886467669557,-4.5,4.5,-1.4
13688,1.6945445566510973,-0.4021084874571564,2.7901475175064445,0.6833331560314179,45.83047967208059,71.89092268023575,58.97362692314282,1.0,0.0,-4.5,4.0,-4.0,22.781699899168554,45.58378933937832,34.39111891775286,-4.5,4.5,-1.3105263157894738
13689,0.5050274250056458,-0.9876320677002728,2.84889063880493,0.6196733349118085,22.7359792460566,48.07906772779382,34.38841985619587,0.0,0.0,4.2,6.0,-5.0,18.69027095056365,41.41781051419341,29.771419565971108,-4.5,4.5,-1.6685714285714284
13696,0.4072583097308091,-0.4248239905505026,2.84889063880493,0.5553347050493853,17.73128719120235,46.84329190097012,32.946332994398176,0.0,0.0,-0.7,5.0,-6.0,17.77947563840356,37.55386355217794,27.33577321279628,-4.5,4.5,-1.9440000000000004
13704,1.0282569767415162,-1.2453745980986268,3.793961700124959,0.5716434221394869,33.32219591327742,57.91606155096317,45.4127685696471,0.0,-1.0,-3.5,6.0,-9.0,15.649003863315938,38.7270392060834,25.95723001804929,-4.5,1.8,-2.614285714285714
13705,0.9121058315160258,-1.2453745980986268,3.793961700124959,0.5064361696932911,13.169971927181706,45.4778314946772,25.451321654267364,0.0,0.0,-0.7,7.0,-9.0,18.97542887551076,46.49873789672945,31.366268595260998,-4.5,1.8,-2.49
13715,0.5312107415367099,0.1183675651240371,2.791060303314025,0.7928083200517749,49.27864534309112,74.87316820994917,60.13538636356951,0.0,0.0,-1.6,1.0,-9.0,21.466769233334823,45.13069334367735,31.976201755600798,-4.5,4.5,-1.8769230769230767
13716,1.344809200586384,0.1183675651240371,2.203187397317061,0.7906927753820451,43.25961333054762,82.42705418513371,54.65096693772536,0.0,0.0,4.5,2.0,-8.0,23.74296929427421,48.4675764542565,34.847571444685315,-4.5,4.5,-1.7727272727272727
13830,-1.3004623217499247,-1.3004623217499247,0.4579875483217507,-0.6715611955154298,20.398076921061897,36.540739526052846,28.935226964336607,0.0,-1.0,-3.5,6.0,-5.0,24.682216093272235,47.11404212006753,36.14596431997712,-4.5,4.5,-2.2956521739130435
13840,-1.0494329231081798,-1.4577585875970094,1.28226469394091,-0.5609721447684596,31.665403131853065,52.731221516927086,39.07559177331757,1.0,0.0,-4.5,6.0,-6.0,19.38566448675592,35.559683374387845,27.602926732483606,-4.5,4.5,-2.36
13842,-0.8000836077494737,-1.4577585875970094,-0.0964921265046329,-0.5591665904172666,29.46681242722732,58.89145410977877,41.83665238893949,0.0,0.0,4.5,6.0,-6.0,18.715020070843515,33.86609236035332,26.197284428533777,-4.5,4.5,-2.3720000000000003
13848,-1.1887656270791347,-1.5805126485904677,1.081538347227024,-0.3231851201670755,30.86257410663392,50.4275997309214,40.32008780941944,0.0,-1.0,-3.5,4.0,-4.0,15.390870486072956,32.35226039073967,23.36035346959408,-4.5,4.5,-1.8185185185185184
13849,-1.5805126485904677,-1.5805126485904677,1.081538347227024,-0.1855620386146816,10.007982668669326,35.91968228357919,22.426756864749123,0.0,0.0,-0.8,4.0,-7.0,17.980486739156603,39.513350113921724,28.090512485041497,-4.5,4.5,-1.8617647058823528
13850,-0.9553023037731252,-1.5805126485904677,1.081538347227024,-0.2560991203537028,18.888093379505893,39.53935857404743,27.93685243840803,1.0,0.0,-4.5,4.0,-4.0,24.857754252545615,52.98507683240906,37.75747720803015,-4.5,4.5,-1.8407407407407408
13851,-0.8155896390592392,-1.5805126485904677,1.081538347227024,-0.1045937151776712,28.059965021470013,56.52180839987363,41.823346007104014,0.0,0.0,-3.5,2.0,-5.0,21.638592056436487,45.94449147047742,32.95725834723907,-4.5,4.5,-1.839285714285714
13888,-0.2773141356788624,-1.5805126485904677,1.3838791913422648,-0.1563402325420689,36.74443286398183,65.37462870279947,48.1454130532085,0.0,0.0,1.8,6.0,-3.0,24.55068204150122,47.33704744072586,36.30936616915631,-4.5,1.8,-2.2368421052631584
13889,1.3838791913422648,-1.4577585875970094,1.3838791913422648,-0.1966598179266087,45.473065292626096,73.34237617358826,56.54774448327851,1.0,0.0,-4.5,6.0,-5.0,24.37843532879654,47.548218216806674,36.23697348321608,-4.5,1.8,-2.378947368421053
13890,-0.8192413010162047,-1.5805126485904677,1.3838791913422648,-0.2684365990704777,16.28127036688154,41.13366450362964,29.14605038360465,0.0,-1.0,-3.5,6.0,-6.0,22.416766121452152,44.95144475565725,34.22910992062004,-4.5,4.5,-1.9
13898,-0.8355243157167058,-1.4577585875970094,1.28226469394091,-0.5319345868121012,26.40868583973897,53.03094561007913,43.08307303891162,0.0,-1.0,-3.5,6.0,-7.0,16.8965084313192,36.90185477359362,26.49729823751899,-4.5,4.5,-2.347826086956522
13905,-0.8558645569902762,-1.6475412850670152,1.28226469394091,-0.3302207370346429,20.36700716205672,51.55760073194317,35.82850811528225,0.0,-1.0,-3.5,7.0,-7.0,17.10167876636467,43.52327890404761,29.76356796112762,-4.5,3.8,-2.504166666666667
13906,-0.3658134528623258,-1.6475412850670152,1.28226469394091,-0.4522217516490079,25.66543206935976,52.198766692867125,38.84965384878764,1.0,0.0,-3.9,8.0,-7.0,18.67962737983642,45.68570759716236,31.395894357597797,-4.5,1.8,-2.7520000000000007
13916,-0.5218231302827281,-1.406403895552981,0.5240536502915756,-0.4044960243477273,48.84306206760636,77.72134068500564,59.66815488884248,0.0,0.0,-1.6,1.0,-8.0,26.30384958713198,48.188365525681824,36.1338258175397,-4.5,4.5,-1.7863636363636366
13917,-0.2064391185876527,-1.406403895552981,0.5240536502915756,-0.4967553025344698,40.97845370952899,72.19646160419171,53.36182484259972,0.0,0.0,4.5,1.0,-7.0,27.78212903284001,51.99439711200806,38.54116214665181,-4.5,4.5,-1.6157894736842102
14045,-0.2808911216292653,-1.0349942132976997,3.292847408463806,0.2731081140280352,18.630128640394947,51.02007205669696,31.94087652059702,0.0,0.0,4.5,5.0,-6.0,19.051743590481745,38.41726750844296,28.29347991209848,-4.5,4.5,-1.7517241379310344
14050,0.1099230330062989,-1.008855333094389,2.9450081099843426,0.353969502420072,36.16374920366148,59.03345852962379,50.50618249459328,0.0,-1.0,-3.5,7.0,-3.0,15.70839919863788,34.4342481551052,24.87476591518476,-4.5,4.5,-1.6592592592592594
14051,-0.6971646816845183,-1.008855333094389,2.9450081099843426,0.3310038851800803,21.878790387920304,45.40193221148323,34.62712530996285,0.0,0.0,-3.5,7.0,-7.0,12.664438472443411,31.28043606063084,21.71982362177008,-4.5,4.5,-1.677142857142857
14053,0.5731423133964662,-0.9308058953431088,2.9450081099843426,0.6090604107139809,13.82259536575485,44.29562746823489,29.63675090244838,0.0,0.0,-0.7,5.0,-5.0,17.630929862720752,41.223363744871286,28.829349925482337,-4.5,4.5,-1.717241379310345
14054,2.9450081099843426,-0.9185209212511648,2.9450081099843426,0.7921403799831078,41.31681743421053,71.71324612801534,54.77182756390488,1.0,0.0,-4.5,3.0,-4.0,19.35614009040509,42.924689921520425,30.54138936337568,-4.5,4.5,-1.836363636363636
14063,-0.9308058953431088,-0.9402936839372292,1.946290653876369,-0.032787555950065,7.5937036882367055,31.489651328638978,22.393758004171804,1.0,0.0,-4.5,7.0,-6.0,15.06590614994041,35.657634595106984,24.98660034805208,-4.5,4.5,-1.7533333333333334
14090,1.235263623096086,-0.6971646816845183,2.88832825688617,0.7242331018404428,36.236856985783234,73.31111742102581,51.03476427603459,0.0,0.0,1.8,4.0,-4.0,20.640367215122986,41.36298161923981,30.619510201916537,-4.5,4.5,-1.6
14091,1.903024786638252,-0.3789429810112671,2.88832825688617,0.6773507251619363,46.9048429790296,63.44253807737116,55.02452381870202,1.0,0.0,-4.5,4.0,-5.0,22.54913170901853,45.36247667457878,33.460430286122424,-4.5,4.5,-1.538095238095238
14092,1.424668842281654,-0.9308058953431088,2.88832825688617,0.4362643098635094,22.71713173907736,59.530996239703626,41.403662640115485,0.0,0.0,4.2,5.0,-6.0,18.46556473227598,38.12523560194976,28.04919214605147,-4.5,4.5,-1.3387096774193548
14100,-0.6729405521511262,-0.6729405521511262,2.6807449966033947,0.2518872496691899,11.837742621438544,40.41212316144976,26.17575076588413,0.0,0.0,-0.4,6.0,-8.0,18.086467091878163,36.35645808544589,26.903746460350277,-4.5,4.2,-1.9115384615384612
14101,0.2662849686024463,-0.9308058953431088,2.6807449966033947,0.270644938252293,43.444748286387366,64.35173721675059,52.54267832679206,0.0,0.0,3.8,6.0,-8.0,16.5227558017273,34.5923492715478,25.330060882721,-4.5,4.5,-1.8962962962962968
14102,-0.0027707639850082,-0.6729405521511262,2.6807449966033947,0.1752029460572544,28.79111817977971,54.90759329734443,44.56859965181147,0.0,-1.0,-3.5,6.0,-7.0,17.193463717683212,36.71577817028468,26.991664326737727,-4.5,3.8,-2.169230769230769
14119,0.0090338620445614,-0.6768686362938443,1.714496788217438,0.188381063263274,41.41739535044475,77.64291418604104,58.89093559908579,0.0,0.0,-1.6,2.0,-9.0,21.47314715562905,46.53701429680775,33.67812026406031,-4.5,4.5,-1.904
14120,1.1019561581895176,-0.6768686362938443,1.714496788217438,0.1273558148052801,41.52786548321063,88.21991406954251,64.71662888160118,0.0,0.0,4.5,2.0,-8.0,21.967036756800496,48.09911701069012,34.69898334100938,-4.5,4.5,-1.7727272727272727
14251,1.081567974350048,-0.6669470665377211,3.0467118793624373,0.747702781691776,14.738179170168364,56.74635080190807,35.933116766122666,0.0,0.0,4.5,5.0,-5.0,18.745518879925587,41.41743153600209,29.81015575183689,-4.5,4.5,-1.6714285714285717
14256,0.1995233807539511,-0.2575457758848714,5.128804648686426,0.5111606318800473,28.3636461511702,58.83164303497183,41.69046950442596,0.0,-1.0,-3.5,5.0,-3.0,17.518296032167562,37.65062682690591,27.596556514610697,-4.5,4.5,-1.092
14258,0.1316118386665773,-0.2575457758848714,2.963936136342566,0.6472673480802302,13.808369898534083,43.83343707074176,27.82574014349298,0.0,0.0,-0.7,5.0,-7.0,20.394297380610244,42.48517258856888,31.01810245648569,-4.5,4.5,-1.6733333333333331
14259,1.5732702002670451,-0.2575457758848714,2.963936136342566,0.6726097156980053,39.36237268280565,69.37341522752193,50.79362300404331,1.0,0.0,-4.5,4.0,-5.0,20.013223435846022,43.228299749892656,31.09570527619456,-4.5,4.5,-1.9913043478260872
14277,0.7745709499476285,0.0712775843193501,4.716582346526256,1.156860989237519,22.2646526261872,65.05695417815564,43.27112085678998,0.0,-1.0,-3.5,3.0,-8.0,19.78969327190656,48.21185632157324,33.12001635153112,-4.5,3.8,-1.823809523809524
14297,0.4943358501490786,-0.2575457758848714,2.963936136342566,0.8963929548725764,38.2902753525886,62.44594186976335,51.63439875063689,0.0,0.0,1.8,4.0,-3.0,23.60621324714663,46.47751963913472,35.39306153291555,-4.5,4.5,-1.4238095238095236
14298,1.715520530713118,0.1108969088620011,2.963936136342566,1.0399878170111152,43.84490431400768,74.37686317845393,55.13638948139392,1.0,0.0,-4.5,4.0,-4.0,25.36146831646032,46.799372084116605,36.48746052837758,-4.5,4.5,-1.511111111111111
14299,0.1108969088620011,-0.2575457758848714,2.963936136342566,0.8299691453034881,17.233413198719855,35.671420719312586,26.40474775563116,0.0,0.0,4.2,4.0,-6.0,20.57651932848466,40.582539446320624,30.55669211169604,-4.5,4.5,-1.0838709677419358
14306,1.3345365781729843,0.1108969088620011,6.368644300885535,1.768675611779439,11.230808391905663,43.46134453489069,25.70495270846183,0.0,0.0,-0.4,5.0,-5.0,21.012236503044075,45.002769277369545,32.43136258323621,-4.5,4.5,-0.9739130434782608
14307,1.635626819866968,0.1108969088620011,6.368644300885535,1.1566948580935843,32.65172226169098,67.35253356644327,55.01646611362837,0.0,0.0,3.8,5.0,-6.0,16.926742980590014,37.96714094002632,27.096410131440045,-4.5,4.5,-1.3923076923076927
14308,1.6369478337050245,0.5599096073515795,6.368644300885535,1.3081570616350595,43.38795412251879,61.33823640356759,53.57140635216184,0.0,-1.0,-3.5,6.0,-5.0,15.94079859683548,36.56136391656864,25.50926767323463,-4.5,4.5,-1.4576923076923078
14322,0.0401412278611738,-0.2840774327630629,2.2395224050432643,0.6786301341034559,40.35560883671405,77.562060988093,58.4960753659168,0.0,0.0,-1.6,1.0,-8.0,22.31749708760889,45.3477037223528,33.42159958004007,-4.5,4.5,-1.6391304347826092
14323,1.1717545685296604,-0.2840774327630629,2.2165974747920854,0.6421062337507404,38.52571340707632,82.30066299438477,61.30709464733418,0.0,0.0,4.5,2.0,-7.0,23.85040429593869,48.476145458118495,35.65670225578282,-4.5,4.5,-1.7399999999999995
14433,-0.8129344812585958,-1.6657834655590773,0.6986301196167282,-0.7022973414756908,12.168177383205904,29.79218541728377,20.517549017594323,0.0,0.0,3.8,5.0,-7.0,14.440694446222992,34.89683629363041,24.349937079851863,-4.5,3.8,-2.4153846153846152
14456,-0.0562855957133437,-1.5526928481134918,1.110601854439608,-0.2339569943449583,34.15479293236366,63.90845959003156,44.72341354076679,0.0,0.0,4.5,5.0,-6.0,17.372461946922506,36.04840423889591,26.58561998541212,-4.5,4.5,-1.586666666666667
14462,-1.2973283734823644,-1.5190292067803266,5.715796978924523,-0.2261658834542484,20.847230510138647,42.11642875180224,30.35824820719052,0.0,-1.0,-3.5,6.0,-4.0,18.124960281128,38.23745608300676,28.401913792897854,-4.5,4.5,-1.5551724137931036
14463,-0.9052088371147892,-1.2973283734823644,5.715796978924523,-0.1509386935279941,34.35425340083607,67.69085265042489,46.92203722502056,1.0,0.0,-4.5,4.0,-5.0,16.84357099819564,35.848603904213974,26.2079359967952,-4.5,4.5,-1.5407407407407403
14502,-0.270274786108941,-1.2973283734823644,0.8625319346627731,-0.2603215047383642,27.28304655655571,54.16306205417799,41.47348680358002,0.0,0.0,1.8,5.0,-3.0,20.86945207122349,39.700180595341095,30.8386633748942,-4.5,4.5,-1.4
14503,-0.3367431238908444,-1.2973283734823644,0.8625319346627731,-0.1746261422810968,41.47096600448876,66.23694704290021,57.198017856530974,1.0,0.0,-4.5,4.0,-4.0,17.588517309461597,31.95500617039312,25.469184986655957,-4.5,4.5,-1.5
14504,-0.0650950157087431,-1.2973283734823644,0.8625319346627731,-0.343272954843201,19.73371091096298,48.513300522514015,38.63093749336574,0.0,0.0,4.2,5.0,-4.0,21.134051048220527,40.452653313827504,31.11348850065074,-4.5,4.5,-1.2310344827586208
14511,-1.1697290270801837,-1.455985631404832,1.4683254811378017,-0.3619682903788963,17.455571157890457,38.84507898698774,28.66367206238864,0.0,0.0,-0.4,6.0,-8.0,18.656849223396588,36.58006828546152,27.321316804949987,-4.5,3.8,-2.012
14512,0.2980096356635986,-1.455985631404832,1.4683254811378017,-0.3037955068000902,41.68069125351748,64.61807178660027,52.92675687238504,0.0,0.0,3.8,6.0,-7.0,16.96727709381283,35.15132196754999,25.590686678483397,-4.5,4.5,-1.7357142857142858
14513,-0.9259932536553274,-1.455985631404832,1.4683254811378017,-0.258271420869695,25.8547967083976,45.28229676602737,36.4747796447492,0.0,-1.0,-3.5,6.0,-6.0,17.631812641655216,35.997950411112214,25.98898918794128,-4.5,3.8,-1.9172413793103449
14528,0.3368280185245572,-0.8554992581305066,2.8678417823642377,0.3668826911391299,46.58489916698042,83.71776902532004,59.11599354571607,0.0,0.0,-1.6,1.0,-8.0,19.94456880153235,42.034492926315984,29.929069811496472,-4.5,4.5,-1.7692307692307696
14529,1.9569651555702323,-0.8554992581305066,2.720601791034998,0.3509805837577363,41.17697569040152,81.26007960392879,57.90335948650653,0.0,0.0,4.5,2.0,-8.0,21.5076503120922,45.58449955799505,32.28716308310941,-4.5,4.5,-1.6590909090909092
14662,0.2089400155727862,-1.1053712780375398,2.151556031313131,0.2420071406449525,27.856263747582062,55.74297538170448,42.60700665987455,0.0,0.0,4.5,4.0,-5.0,17.99764275490206,37.50813129984749,27.741937885856437,-4.5,4.5,-1.807692307692308
14668,-0.3039527854254819,-1.054679406405063,10.429218463572436,0.3971703701539352,26.876716450048622,49.52875554817429,38.60545342572257,0.0,-1.0,-3.5,6.0,-3.0,16.10342916352485,32.552468812498205,23.4735597702074,-4.5,4.5,-1.877777777777778
14669,1.1626097918883536,-1.054679406405063,10.429218463572436,0.928160831939566,19.681053830866222,56.993916829427086,34.15927820038377,1.0,0.0,-4.5,5.0,-3.0,27.585763948753925,54.77903397650497,39.96220911485127,-4.5,1.8,-2.3541666666666665
14670,-0.6478888831965207,-1.054679406405063,10.429218463572436,0.6840353780273093,24.227469575171376,44.93093303605622,33.22363647760129,0.0,0.0,-3.5,4.0,-4.0,21.804519044739337,43.42420781068232,31.566873880929965,-4.5,4.5,-1.7333333333333332
14704,1.9165420318224693,-0.7874628147623016,3.058962844638479,0.9653483555608228,39.64745065440302,62.80744801396909,52.2939516150433,0.0,0.0,1.8,4.0,-3.0,19.143305906886177,39.65470289977951,29.602369556065312,-4.5,4.5,-1.2857142857142858
14705,3.058962844638479,-1.1053712780375398,3.058962844638479,0.8292053038152809,30.53019741125274,62.09419116639254,48.57224313836349,1.0,0.0,-4.5,4.0,-4.0,19.29730776828943,39.37991953399011,29.49876914026588,-4.5,4.5,-1.3863636363636362
14706,0.5899362449494979,-1.1053712780375398,3.058962844638479,0.672021538152203,17.592100475145422,48.33886934363324,26.39060953389044,0.0,0.0,4.2,4.0,-5.0,19.515448610373,39.99405575801182,29.78965926146053,-4.5,4.5,-1.3758620689655172
14713,0.412372826345754,-1.1053712780375398,5.162152683268397,0.3712625245708146,39.651962931122256,61.65419302845453,51.661188568549136,0.0,0.0,3.8,6.0,-6.0,16.846483090870972,34.652234642965325,25.9904975887677,-4.5,4.5,-2.2043478260869565
14714,-0.259426948711934,-1.1053712780375398,5.162152683268397,0.4031375300687642,26.31052696653702,57.37772274426636,41.35392807072324,0.0,-1.0,-3.5,6.0,-6.0,16.455856240310457,34.617489411456475,26.019293492024065,-4.5,3.8,-2.4916666666666667
14730,0.3301532049027849,-0.2962794299368689,3.4337459242751693,0.7255635240893443,48.01337920039533,82.76470138365963,67.83735895731363,0.0,0.0,-1.6,2.0,-8.0,22.020959324343544,48.25091538725405,33.893836090747456,-4.5,4.5,-1.6920000000000002
